date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source,title
2018-08-27,81.7,3,14,27,2002,南北,海淀区,xierqi,观山园,76278,6233148,100,0,39.961597848113094,116.29708340491077,73873,mock,观山园 3室3厅
2018-08-27,73.3,1,17,26,2018,北,海淀区,shoujingmao,博雅西园,87215,6395937,575,0,39.95078463310209,116.2902448320283,91314,mock,博雅西园 1室1厅
2018-09-18,116.9,3,19,26,2005,东西,海淀区,xierqi,世纪城,86952,10165025,523,0,39.97293551336569,116.29025658028455,81334,mock,世纪城 3室3厅
2018-09-20,95.1,3,18,20,2015,东西,海淀区,zhongguancun,上地西里,74247,7059326,938,0,39.9408953280214,116.2808393693496,71814,mock,上地西里 3室3厅
2018-09-21,114.2,2,26,28,2002,东西,海淀区,shoujingmao,美丽园,75758,8651852,100,0,39.95102037699259,116.28177436084276,78377,mock,美丽园 2室2厅
2018-09-21,109.9,1,7,29,2020,北,海淀区,xierqi,万城华府,81480,8957705,248,0,39.95294864091449,116.30694674741329,77626,mock,万城华府 1室1厅
2018-09-24,45.7,2,1,21,2005,西南,海淀区,shoujingmao,上地东里,71717,3279772,271,0,39.972839034647876,116.27477467137535,78139,mock,上地东里 2室2厅
2018-10-02,48.3,1,27,16,2015,南北,海淀区,balizhuang,美丽园,88282,4260070,531,0,39.956606475322175,116.27929066051865,89848,mock,美丽园 1室1厅
2018-10-13,88.6,2,16,8,2015,南,海淀区,zhongguancun,橡树湾,81204,7190771,1658,0,39.9218203548091,116.3099158900762,88272,mock,橡树湾 2室2厅
2018-10-16,80.4,3,15,17,2012,西南,海淀区,zhongguancun,美丽园,76609,6158911,1519,0,39.95495771876242,116.3097284491408,76166,mock,美丽园 3室3厅
2018-10-21,99.0,1,1,25,1998,南北,海淀区,zhongguancun,上地西里,76839,7605561,113,0,39.923751577744575,116.27753643099581,80249,mock,上地西里 1室1厅
2018-10-22,54.4,3,9,20,2015,东南,海淀区,balizhuang,华清嘉园,78064,4243603,100,0,39.94694232607581,116.26424871340514,79310,mock,华清嘉园 3室3厅
2018-10-24,82.0,3,24,24,2005,西南,海淀区,shangdi,美丽园,91427,7495366,153,0,39.95191734192699,116.28067788146222,91282,mock,美丽园 3室3厅
2018-10-29,88.6,2,24,19,1998,西南,海淀区,shangdi,上地西里,79364,7032785,100,0,39.964049075542505,116.27047911875701,80991,mock,上地西里 2室2厅
2018-10-29,117.2,3,14,7,2008,东西,海淀区,shangdi,观山园,75576,8855837,130,0,39.97600478762141,116.29341207439987,84865,mock,观山园 3室3厅
2018-10-30,138.7,2,24,20,1998,北,海淀区,wudaokou,观山园,75634,10494344,334,0,39.95320577366983,116.2519114057517,71459,mock,观山园 2室2厅
2018-10-30,88.3,4,13,25,2018,东南,海淀区,shangdi,紫金庄园,58630,5177241,253,0,39.947327934320384,116.28492868816889,57578,mock,紫金庄园 4室4厅
2018-11-01,87.1,2,10,24,2008,南,海淀区,haidian,曙光花园,95146,8288321,100,0,39.964326681735116,116.30759500137853,98742,mock,曙光花园 2室2厅
2018-11-02,46.1,1,17,28,2012,南,海淀区,balizhuang,涧桥泊屋,66360,3056057,145,0,39.96687541722697,116.27195516612481,70187,mock,涧桥泊屋 1室1厅
2018-11-04,90.7,4,13,23,2005,东南,海淀区,zhongguancun,华清嘉园,72665,6588125,901,0,39.97832320847741,116.30155949706423,71853,mock,华清嘉园 4室4厅
2018-11-10,117.7,3,22,10,2005,东西,海淀区,shoujingmao,美丽园,82323,9686678,331,0,39.95001671211247,116.25416364515425,87013,mock,美丽园 3室3厅
2018-11-13,92.3,3,3,13,2020,东南,海淀区,zizhuyuan,紫金庄园,105232,9710610,1078,0,39.97603195657078,116.27413342409083,114492,mock,紫金庄园 3室3厅
2018-11-17,91.5,2,8,20,2002,西南,海淀区,shoujingmao,万柳书院,86444,7910203,100,0,39.97919837471007,116.27245624774537,87605,mock,万柳书院 2室2厅
2018-11-20,100.8,2,3,18,2015,南,海淀区,wudaokou,观山园,70823,7137456,286,0,39.94899765709798,116.27296704602418,69834,mock,观山园 2室2厅
2018-11-22,141.4,3,26,27,2008,东南,海淀区,zizhuyuan,世纪城,66807,9449668,1235,0,39.97463858095008,116.30773804494673,60104,mock,世纪城 3室3厅
2018-12-02,110.0,3,25,25,2018,东南,海淀区,wudaokou,美丽园,80420,8842766,747,0,39.96154956960016,116.27579586464341,74452,mock,美丽园 3室3厅
2018-12-09,77.4,2,19,24,2018,北,海淀区,wudaokou,美丽园,76886,5948420,945,0,39.92247501940831,116.27589905125106,75856,mock,美丽园 2室2厅
2018-12-10,94.2,2,19,11,2012,东西,海淀区,shoujingmao,博雅西园,93178,8778316,100,0,39.964772435448914,116.28954213205222,92799,mock,博雅西园 2室2厅
2018-12-11,94.0,1,26,15,2015,南北,海淀区,shoujingmao,美丽园,72041,6774688,239,0,39.9649295802178,116.2890688550929,67429,mock,美丽园 1室1厅
2018-12-12,59.8,2,6,28,2008,东西,海淀区,xierqi,上地西里,99723,5960423,1184,0,39.94920506290114,116.29213949876518,101480,mock,上地西里 2室2厅
2018-12-13,79.2,1,18,9,2008,南北,海淀区,xierqi,万柳书院,73246,5804535,149,0,39.960627238384106,116.28634675496717,69678,mock,万柳书院 1室1厅
2018-12-17,109.9,2,24,27,2008,北,海淀区,haidian,上地西里,70127,7708459,364,0,39.92185823620535,116.26649373949543,69738,mock,上地西里 2室2厅
2018-12-18,70.6,1,24,30,2005,北,海淀区,zizhuyuan,当代城市家园,70207,4958674,100,0,39.9497731687694,116.29139786142758,76456,mock,当代城市家园 1室1厅
2018-12-20,96.2,2,7,13,2012,东西,海淀区,zhongguancun,曙光花园,89236,8582507,619,0,39.957465526788305,116.2796688678777,85047,mock,曙光花园 2室2厅
2018-12-31,97.6,4,6,6,2005,南,海淀区,wudaokou,郦城,86020,8392074,189,0,39.93446508993978,116.26230271971039,90085,mock,郦城 4室4厅
2019-01-02,105.8,4,8,8,2008,南,海淀区,zhongguancun,曙光花园,94440,9994389,264,0,39.945103372002706,116.27146867496013,88596,mock,曙光花园 4室4厅
2019-01-05,64.1,4,13,26,2012,南,海淀区,haidian,博雅西园,79282,5081407,192,0,39.96543134718092,116.26833890981017,84042,mock,博雅西园 4室4厅
2019-01-06,95.2,2,17,12,2020,北,海淀区,shangdi,华清嘉园,77133,7344924,115,0,39.95697304377765,116.27993236926923,77027,mock,华清嘉园 2室2厅
2019-01-07,112.5,2,17,13,2008,东西,海淀区,haidian,博雅西园,85006,9565224,622,0,39.921872813620325,116.30801193301761,89272,mock,博雅西园 2室2厅
2019-01-09,109.5,2,25,19,2005,北,海淀区,shangdi,博雅西园,82217,9002947,284,0,39.93458747182536,116.2946850438978,80098,mock,博雅西园 2室2厅
2019-01-09,116.4,3,26,25,1998,北,海淀区,wudaokou,观山园,88787,10335234,211,0,39.950278237278646,116.25044118267327,85382,mock,观山园 3室3厅
2019-01-13,49.0,2,21,13,2005,北,海淀区,zhongguancun,美丽园,79718,3903726,378,0,39.96070999809756,116.26905298201545,80792,mock,美丽园 2室2厅
2019-01-15,94.0,2,4,27,2008,东南,海淀区,shangdi,观山园,61013,5736029,676,0,39.942410580982305,116.28158995164922,62251,mock,观山园 2室2厅
2019-01-18,82.7,3,15,15,2008,南北,海淀区,wudaokou,上地东里,78459,6489172,198,0,39.93093416526729,116.29532168461905,80336,mock,上地东里 3室3厅
2019-01-20,98.4,3,23,15,2012,西南,海淀区,zhongguancun,世纪城,83594,8229393,741,0,39.93222656205147,116.2945739288459,86761,mock,世纪城 3室3厅
2019-01-21,96.1,2,27,19,2005,南,海淀区,shangdi,曙光花园,94533,9083839,452,0,39.95750175116512,116.26899297991608,94566,mock,曙光花园 2室2厅
2019-01-23,82.9,1,23,22,2015,东南,海淀区,haidian,世纪城,70163,5814982,444,0,39.96523626106649,116.25662365405499,66300,mock,世纪城 1室1厅
2019-01-26,72.9,1,18,21,2018,南北,海淀区,balizhuang,上地西里,82772,6037549,312,0,39.95542086142753,116.28050163281497,86390,mock,上地西里 1室1厅
2019-01-26,89.2,3,10,16,1998,西南,海淀区,wudaokou,华清嘉园,76047,6785406,210,0,39.94236131102074,116.26558522702562,76570,mock,华清嘉园 3室3厅
2019-01-31,91.0,2,18,22,2002,西南,海淀区,balizhuang,涧桥泊屋,67458,6136596,122,0,39.93231997632241,116.27898238185354,59152,mock,涧桥泊屋 2室2厅
2019-02-06,105.9,2,1,11,2002,南,海淀区,zizhuyuan,上地西里,78349,8299715,821,0,39.92935284185179,116.26238671394498,77805,mock,上地西里 2室2厅
2019-02-07,70.2,3,3,14,2012,南北,海淀区,shoujingmao,美丽园,71504,5019082,340,0,39.93540460977859,116.29824574017802,72093,mock,美丽园 3室3厅
2019-02-08,85.7,3,25,30,2015,东南,海淀区,shangdi,郦城,78726,6748117,100,0,39.92753298739391,116.30780879684846,80475,mock,郦城 3室3厅
2019-02-15,109.2,3,4,24,2020,南北,海淀区,shangdi,上地西里,70597,7711937,323,0,39.96398427776178,116.2869591270156,73540,mock,上地西里 3室3厅
2019-02-15,61.4,3,24,15,2005,东西,海淀区,balizhuang,万城华府,88344,5428604,110,0,39.9240822388455,116.26901424826323,88566,mock,万城华府 3室3厅
2019-02-19,93.2,2,17,7,2005,北,海淀区,shangdi,涧桥泊屋,72049,6711440,586,0,39.94553033955631,116.28392495638515,70241,mock,涧桥泊屋 2室2厅
2019-02-21,106.6,1,20,24,1998,北,海淀区,haidian,上地东里,87672,9350202,186,0,39.93574446935425,116.29558327972086,92967,mock,上地东里 1室1厅
2019-02-22,126.4,3,7,13,2002,南北,海淀区,zhongguancun,当代城市家园,65880,8327709,234,0,39.96688137310372,116.29080276338246,69532,mock,当代城市家园 3室3厅
2019-03-01,40.0,3,17,30,2015,南北,海淀区,shoujingmao,华清嘉园,77589,3103574,498,0,39.92888521579721,116.30986442910294,72316,mock,华清嘉园 3室3厅
2019-03-02,45.9,2,13,14,2008,西南,海淀区,balizhuang,美丽园,77652,3567139,100,0,39.96969641388896,116.26511120174074,81637,mock,美丽园 2室2厅
2019-03-06,79.7,4,17,29,2012,北,海淀区,shoujingmao,曙光花园,81387,6490072,244,0,39.932532963440316,116.27212243025188,81471,mock,曙光花园 4室4厅
2019-03-06,110.8,2,12,26,2005,南北,海淀区,shoujingmao,美丽园,78366,8682825,202,0,39.9401787636503,116.264069040407,81486,mock,美丽园 2室2厅
2019-03-06,111.8,2,6,9,2002,南北,海淀区,shoujingmao,涧桥泊屋,85309,9541756,100,0,39.92790862240985,116.30319537577014,82962,mock,涧桥泊屋 2室2厅
2019-03-07,81.1,2,25,27,2002,东南,海淀区,balizhuang,华清嘉园,83304,6753135,100,0,39.959360081279186,116.27046895954918,80916,mock,华清嘉园 2室2厅
2019-03-10,97.9,2,11,6,2020,西南,海淀区,zhongguancun,博雅西园,77120,7547221,127,0,39.95886140723248,116.25003122261973,75841,mock,博雅西园 2室2厅
2019-03-16,81.8,2,11,26,2018,北,海淀区,wudaokou,郦城,78107,6389861,370,0,39.9379355690059,116.27464898373405,76481,mock,郦城 2室2厅
2019-03-19,145.2,2,4,29,2002,东南,海淀区,zizhuyuan,上地东里,86021,12492922,774,0,39.96085503275704,116.26119470995522,84192,mock,上地东里 2室2厅
2019-03-23,98.8,1,16,20,1998,南,海淀区,balizhuang,紫金庄园,68537,6771041,571,0,39.96334468306782,116.25044351408665,73207,mock,紫金庄园 1室1厅
2019-03-23,92.5,2,6,8,2018,南,海淀区,balizhuang,博雅西园,66623,6162391,100,0,39.97751273640945,116.25851599264557,64131,mock,博雅西园 2室2厅
2019-03-25,102.7,3,23,23,1998,西南,海淀区,wudaokou,华清嘉园,95302,9788021,476,0,39.92923375438039,116.29894998749944,92448,mock,华清嘉园 3室3厅
2019-03-29,84.9,3,17,15,2018,南,海淀区,balizhuang,博雅西园,77715,6601575,305,0,39.949793671440986,116.27337708517315,71005,mock,博雅西园 3室3厅
2019-04-02,90.5,4,22,17,1998,南北,海淀区,zhongguancun,美丽园,74653,6757796,100,0,39.928448176933564,116.28734481849396,76619,mock,美丽园 4室4厅
2019-04-13,97.1,3,9,21,2002,北,海淀区,wudaokou,观山园,85487,8300504,256,0,39.94467514390873,116.30579652961374,93170,mock,观山园 3室3厅
2019-04-27,97.3,1,23,9,2012,东南,海淀区,shangdi,观山园,74285,7229312,187,0,39.95751979758226,116.25074046276363,80446,mock,观山园 1室1厅
2019-04-29,55.6,2,18,17,2002,西南,海淀区,zizhuyuan,博雅西园,86434,4801563,900,0,39.95587399872867,116.30531245410138,85856,mock,博雅西园 2室2厅
2019-04-29,120.6,2,17,25,2020,西南,海淀区,shangdi,上地西里,74369,8966179,310,0,39.922051265956355,116.30920157882143,79816,mock,上地西里 2室2厅
2019-05-06,110.5,2,8,27,2008,西南,海淀区,xierqi,郦城,68669,7587920,100,0,39.93231097000371,116.29731311052049,69794,mock,郦城 2室2厅
2019-05-10,99.6,1,21,14,2020,西南,海淀区,zhongguancun,上地东里,84356,8399787,252,0,39.9664131645119,116.25740404891233,78721,mock,上地东里 1室1厅
2019-05-12,100.3,2,4,13,2020,南北,海淀区,zizhuyuan,博雅西园,87345,8757276,522,0,39.975668603698864,116.26995939598926,85656,mock,博雅西园 2室2厅
2019-05-17,109.0,3,23,16,2002,西南,海淀区,wudaokou,郦城,70768,7712302,306,0,39.932912112321034,116.25072724647863,72727,mock,郦城 3室3厅
2019-06-02,83.9,3,12,12,2008,西南,海淀区,haidian,当代城市家园,96380,8081745,466,0,39.95075495761083,116.27751947756954,103303,mock,当代城市家园 3室3厅
2019-06-02,82.8,3,5,24,2012,东西,海淀区,shangdi,郦城,83819,6943517,175,0,39.922949649749306,116.25186341256212,91562,mock,郦城 3室3厅
2019-06-09,66.2,1,11,9,2005,南,海淀区,shoujingmao,世纪城,91256,6039876,1043,0,39.94517764296841,116.25303734833615,89465,mock,世纪城 1室1厅
2019-06-13,94.7,2,13,7,2020,北,海淀区,xierqi,当代城市家园,79302,7506051,398,0,39.94733897296639,116.27892104038662,75256,mock,当代城市家园 2室2厅
2019-06-14,59.6,2,9,23,2008,南,海淀区,shangdi,万柳书院,68392,4075190,100,0,39.931371142594244,116.25753693678938,71887,mock,万柳书院 2室2厅
2019-06-16,72.8,3,22,27,2008,东西,海淀区,haidian,橡树湾,74692,5436570,361,0,39.92541174201202,116.28636090014876,79282,mock,橡树湾 3室3厅
2019-06-18,87.7,3,4,13,2018,南北,海淀区,wudaokou,美丽园,83409,7314492,439,0,39.92976198462852,116.28390511874717,83377,mock,美丽园 3室3厅
2019-06-18,93.6,1,22,27,1998,东南,海淀区,haidian,华清嘉园,76641,7175959,325,0,39.9542967613682,116.26679874561962,77679,mock,华清嘉园 1室1厅
2019-06-19,102.5,2,13,20,2008,东南,海淀区,shangdi,当代城市家园,79303,8131405,100,0,39.95709523306028,116.27019325289332,73525,mock,当代城市家园 2室2厅
2019-06-20,81.9,1,19,6,2002,北,海淀区,wudaokou,世纪城,91423,7486643,429,0,39.929776065624885,116.25423412484403,90410,mock,世纪城 1室1厅
2019-06-21,76.0,3,27,27,2015,南北,海淀区,xierqi,万城华府,80800,6137864,100,0,39.950743569243926,116.27092991444752,84502,mock,万城华府 3室3厅
2019-06-25,129.1,1,10,18,2008,西南,海淀区,haidian,橡树湾,80834,10432266,100,0,39.96848475694135,116.26067328744294,82000,mock,橡树湾 1室1厅
2019-06-30,84.7,4,24,22,2002,南北,海淀区,balizhuang,上地西里,88921,7530661,131,0,39.96695000866282,116.30319015159851,94043,mock,上地西里 4室4厅
2019-07-01,107.9,2,4,6,2020,东西,海淀区,balizhuang,上地西里,55378,5972722,170,0,39.97399000074124,116.25130940380653,59799,mock,上地西里 2室2厅
2019-07-03,85.1,2,25,19,2012,南,海淀区,shoujingmao,世纪城,76523,6513477,100,0,39.95664680426455,116.26684099293097,76935,mock,世纪城 2室2厅
2019-07-04,95.2,4,18,13,2012,东西,海淀区,shoujingmao,博雅西园,70077,6673937,100,0,39.956668491392676,116.30902410202054,76570,mock,博雅西园 4室4厅
2019-07-13,122.7,1,14,20,2020,东西,海淀区,haidian,万柳书院,77603,9525535,496,0,39.93773829990678,116.28486278947703,76764,mock,万柳书院 1室1厅
2019-07-18,79.1,2,6,29,2020,北,海淀区,zhongguancun,曙光花园,75269,5952712,100,0,39.9278729289759,116.2854905719281,77573,mock,曙光花园 2室2厅
2019-07-20,110.4,3,7,12,2012,东西,海淀区,shoujingmao,涧桥泊屋,74628,8239171,100,0,39.923113717971106,116.25853022680224,77838,mock,涧桥泊屋 3室3厅
2019-07-20,79.0,2,1,14,2005,西南,海淀区,shoujingmao,紫金庄园,74579,5888462,268,0,39.97913902724664,116.26452331629069,80293,mock,紫金庄园 2室2厅
2019-07-23,78.5,4,20,24,2002,南北,海淀区,xierqi,博雅西园,73957,5808016,169,0,39.96846214214265,116.26478089483454,75762,mock,博雅西园 4室4厅
2019-07-26,52.2,4,24,16,2020,北,海淀区,wudaokou,当代城市家园,81397,4252925,493,0,39.93067278772764,116.30331199731147,75784,mock,当代城市家园 4室4厅
2019-08-09,97.5,2,14,29,2008,东南,海淀区,shangdi,博雅西园,75245,7339602,181,0,39.943187650469554,116.28386646544074,74091,mock,博雅西园 2室2厅
2019-08-10,96.1,3,20,15,2015,北,海淀区,shangdi,郦城,74772,7184301,898,0,39.93379727635347,116.2627862822415,75988,mock,郦城 3室3厅
2019-08-12,53.0,2,15,26,2008,南,海淀区,wudaokou,华清嘉园,67123,3554202,162,0,39.92227629877616,116.25881762435424,73235,mock,华清嘉园 2室2厅
2019-08-15,91.5,2,27,30,2008,北,海淀区,wudaokou,涧桥泊屋,77327,7077244,666,0,39.96923836854464,116.2875563802061,78349,mock,涧桥泊屋 2室2厅
2019-08-21,92.0,2,24,23,2002,西南,海淀区,zizhuyuan,上地东里,82005,7548261,100,0,39.932718949454134,116.29912410024446,79835,mock,上地东里 2室2厅
2019-08-26,105.3,3,13,10,2005,南,海淀区,zizhuyuan,郦城,77117,8121395,1299,0,39.97350265191217,116.30095074033011,71318,mock,郦城 3室3厅
2019-08-28,68.8,2,24,26,2020,西南,海淀区,xierqi,万城华府,87585,6022085,526,0,39.94201988883609,116.2563675251139,89131,mock,万城华府 2室2厅
2019-08-28,93.2,2,2,28,1998,北,海淀区,shangdi,郦城,80154,7467958,100,0,39.92821313780413,116.30400111851088,82788,mock,郦城 2室2厅
2019-09-12,98.9,2,22,19,1998,西南,海淀区,haidian,上地东里,69272,6853269,158,0,39.96967214022726,116.26629257494919,59870,mock,上地东里 2室2厅
2019-09-15,78.1,2,26,14,2012,南北,海淀区,balizhuang,上地东里,88367,6903388,100,0,39.954813711931955,116.30424209918728,94130,mock,上地东里 2室2厅
2019-09-16,82.4,2,14,25,2020,北,海淀区,wudaokou,观山园,70899,5842512,719,0,39.97612907081165,116.26114398432031,64642,mock,观山园 2室2厅
2019-09-21,121.4,1,22,21,2012,东南,海淀区,zhongguancun,当代城市家园,77030,9354593,126,0,39.93276361796782,116.2862151472595,82588,mock,当代城市家园 1室1厅
2019-09-23,80.1,2,17,19,2008,北,海淀区,wudaokou,观山园,87350,6998519,694,0,39.95885118773421,116.30813666383045,89351,mock,观山园 2室2厅
2019-09-24,90.5,3,10,6,2005,东西,海淀区,haidian,万柳书院,78859,7138393,275,0,39.94038664829372,116.30232814200134,86773,mock,万柳书院 3室3厅
2019-10-02,40.0,2,16,27,2015,北,海淀区,xierqi,观山园,81757,3270300,100,0,39.93019322439314,116.2576166648253,82018,mock,观山园 2室2厅
2019-10-08,93.4,3,24,18,2008,南,海淀区,wudaokou,上地东里,81114,7574196,442,0,39.92430887502584,116.29483894953438,76652,mock,上地东里 3室3厅
2019-10-10,79.8,2,9,17,2005,东南,海淀区,zizhuyuan,曙光花园,90600,7231950,1347,0,39.9404942232219,116.27031041276553,89130,mock,曙光花园 2室2厅
2019-10-12,70.3,1,14,16,2008,北,海淀区,xierqi,橡树湾,71077,4998870,243,0,39.96234554306222,116.29925041420229,74697,mock,橡树湾 1室1厅
2019-10-21,67.6,1,14,19,2002,东西,海淀区,zhongguancun,紫金庄园,100365,6784694,571,0,39.93009266554601,116.30001444657874,102642,mock,紫金庄园 1室1厅
2019-11-08,122.7,3,23,25,2012,东西,海淀区,xierqi,上地西里,76882,9431263,536,0,39.9389376406258,116.28868995624134,72371,mock,上地西里 3室3厅
2019-11-12,82.5,2,27,27,2012,东西,海淀区,balizhuang,世纪城,73671,6074612,100,0,39.92100537826955,116.29075194907207,72961,mock,世纪城 2室2厅
2019-11-13,68.7,2,23,10,2005,东南,海淀区,zhongguancun,观山园,97864,6721958,154,0,39.97208588959203,116.30287504090091,94585,mock,观山园 2室2厅
2019-11-15,96.7,2,27,29,1998,东南,海淀区,zizhuyuan,紫金庄园,69577,6728225,100,0,39.97214729685687,116.28324772297263,68473,mock,紫金庄园 2室2厅
2019-11-24,100.3,2,20,16,2015,东南,海淀区,shangdi,万城华府,78901,7911571,227,0,39.92986433174474,116.25699498447334,70777,mock,万城华府 2室2厅
2019-11-27,65.1,2,21,22,2008,南北,海淀区,zizhuyuan,当代城市家园,67345,4387367,267,0,39.92900291988164,116.2694805556134,66480,mock,当代城市家园 2室2厅
2019-11-28,93.6,3,23,14,1998,西南,海淀区,xierqi,博雅西园,79534,7443095,100,0,39.922385957899316,116.28624430062428,78456,mock,博雅西园 3室3厅
2019-12-03,107.2,3,27,30,2005,西南,海淀区,shangdi,观山园,68377,7332077,362,0,39.97495658023725,116.26727604564559,70980,mock,观山园 3室3厅
2019-12-05,98.3,2,27,15,2015,北,海淀区,shoujingmao,紫金庄园,55057,5409769,185,0,39.9752459965078,116.28506693458544,46468,mock,紫金庄园 2室2厅
2019-12-06,88.7,3,25,28,2012,北,海淀区,zizhuyuan,上地东里,91249,8098018,533,0,39.96645506886205,116.28937217882242,103966,mock,上地东里 3室3厅
2019-12-06,67.1,3,22,28,2005,南北,海淀区,wudaokou,上地西里,55417,3716843,344,0,39.96214505168903,116.2880455167048,57713,mock,上地西里 3室3厅
2019-12-08,93.7,3,19,22,2015,西南,海淀区,zhongguancun,观山园,79102,7413731,100,0,39.93035143261678,116.28407845783897,80773,mock,观山园 3室3厅
2019-12-12,146.3,2,26,26,1998,南北,海淀区,wudaokou,华清嘉园,88247,12907141,921,0,39.94120528275817,116.26421223353847,86742,mock,华清嘉园 2室2厅
2019-12-12,64.8,1,25,26,2005,东南,海淀区,zhongguancun,博雅西园,81017,5253554,384,0,39.9661984170924,116.25623756255474,73707,mock,博雅西园 1室1厅
2020-01-05,70.0,3,16,21,2018,北,海淀区,shangdi,世纪城,77654,5432951,574,0,39.927560121671846,116.26178515295233,87174,mock,世纪城 3室3厅
2020-01-08,61.5,2,2,21,2012,西南,海淀区,haidian,华清嘉园,70830,4353141,100,0,39.94110830038463,116.29570055257282,70893,mock,华清嘉园 2室2厅
2020-01-08,138.9,3,22,26,2002,东南,海淀区,haidian,上地东里,82392,11446568,413,0,39.96918786829909,116.27000443932955,83451,mock,上地东里 3室3厅
2020-01-14,142.7,2,24,9,2012,东南,海淀区,zhongguancun,万柳书院,77581,11068284,507,0,39.93282420127892,116.26181721781252,70460,mock,万柳书院 2室2厅
2020-01-15,88.7,4,5,7,1998,东南,海淀区,zizhuyuan,上地东里,71218,6319194,1083,0,39.94001074121977,116.26313820762635,71913,mock,上地东里 4室4厅
2020-01-16,86.2,1,2,13,2008,南,海淀区,shangdi,涧桥泊屋,71751,6186826,287,0,39.96036281669003,116.27322783053827,68317,mock,涧桥泊屋 1室1厅
2020-01-19,113.9,2,24,22,2002,北,海淀区,wudaokou,橡树湾,76915,8762004,100,0,39.92383278604586,116.26904333100167,70569,mock,橡树湾 2室2厅
2020-01-21,88.1,3,19,29,2008,北,海淀区,shangdi,观山园,86772,7641347,100,0,39.94307067965869,116.27926002411728,88893,mock,观山园 3室3厅
2020-01-23,116.6,2,8,29,2018,南北,海淀区,shoujingmao,当代城市家园,74709,8713729,100,0,39.94986127757287,116.2785612424128,79181,mock,当代城市家园 2室2厅
2020-01-26,116.8,1,27,21,1998,南,海淀区,xierqi,橡树湾,71733,8380081,344,0,39.95090506257031,116.29114243375716,67008,mock,橡树湾 1室1厅
2020-01-29,95.6,1,12,20,2002,东西,海淀区,wudaokou,上地东里,78508,7506275,728,0,39.959253798679995,116.26652579421837,75551,mock,上地东里 1室1厅
2020-02-01,91.1,2,13,19,2012,南,海淀区,shangdi,万柳书院,87490,7969340,129,0,39.97527845073278,116.28499144825663,78795,mock,万柳书院 2室2厅
2020-02-01,91.5,2,8,22,2018,东西,海淀区,balizhuang,郦城,86041,7875260,488,0,39.9374946630056,116.26697685408224,86084,mock,郦城 2室2厅
2020-02-04,78.5,2,4,14,2005,北,海淀区,xierqi,上地西里,72206,5668334,332,0,39.935139364655825,116.30491739642275,65443,mock,上地西里 2室2厅
2020-02-07,108.1,3,24,20,2012,南北,海淀区,xierqi,曙光花园,81686,8833946,100,0,39.92463926392933,116.25625481796311,88196,mock,曙光花园 3室3厅
2020-02-07,74.4,1,7,22,1998,南北,海淀区,haidian,观山园,75771,5638371,442,0,39.959955341397055,116.28547786726247,71922,mock,观山园 1室1厅
2020-02-16,124.6,3,16,10,2005,东西,海淀区,zizhuyuan,华清嘉园,102688,12791503,463,0,39.934994103298216,116.25393604589671,106051,mock,华清嘉园 3室3厅
2020-02-19,94.9,2,10,15,2015,东南,海淀区,zhongguancun,世纪城,82462,7821644,152,0,39.94804324012688,116.26713477697432,82230,mock,世纪城 2室2厅
2020-02-20,109.1,2,16,11,2008,南北,海淀区,haidian,当代城市家园,82636,9015058,100,0,39.961747698016445,116.30665253030077,82573,mock,当代城市家园 2室2厅
2020-02-22,75.9,2,15,9,2005,西南,海淀区,haidian,华清嘉园,92465,7014615,547,0,39.969556455146716,116.29179368412865,80055,mock,华清嘉园 2室2厅
2020-02-25,92.1,2,21,20,2005,西南,海淀区,zhongguancun,美丽园,89800,8269426,608,0,39.938822390723125,116.2648724015237,84946,mock,美丽园 2室2厅
2020-02-26,92.8,1,5,20,2020,西南,海淀区,shangdi,紫金庄园,75129,6972848,789,0,39.95395178441358,116.25943413990565,75819,mock,紫金庄园 1室1厅
2020-02-28,51.5,1,17,28,2002,北,海淀区,haidian,万柳书院,74075,3817905,100,0,39.97036030954136,116.25022919535951,68911,mock,万柳书院 1室1厅
2020-02-29,91.2,2,11,8,1998,南北,海淀区,haidian,华清嘉园,93104,8492694,141,0,39.97644075470692,116.26555780553194,84262,mock,华清嘉园 2室2厅
2020-03-01,40.0,1,27,21,2020,南北,海淀区,balizhuang,万城华府,77148,3085953,371,0,39.93322925836489,116.28753904736564,70707,mock,万城华府 1室1厅
2020-03-02,104.0,3,25,22,2005,南北,海淀区,zizhuyuan,万城华府,72071,7497283,100,0,39.92245211697599,116.26013610378433,74591,mock,万城华府 3室3厅
2020-03-07,85.2,2,27,7,2008,北,海淀区,shoujingmao,万城华府,64617,5503033,288,0,39.933894979477344,116.26087308261681,63041,mock,万城华府 2室2厅
2020-03-14,64.8,2,15,10,2008,北,海淀区,zizhuyuan,上地西里,82699,5361933,117,0,39.96915530629229,116.3027893148371,74579,mock,上地西里 2室2厅
2020-03-15,84.0,3,14,17,2012,西南,海淀区,zizhuyuan,紫金庄园,76911,6458677,100,0,39.9401202943009,116.28647756104994,73237,mock,紫金庄园 3室3厅
2020-03-19,125.9,1,27,29,2015,东南,海淀区,balizhuang,紫金庄园,64987,8179344,100,0,39.97049094344373,116.25066170690995,68042,mock,紫金庄园 1室1厅
